Customer ID,Internal Obligor ID,Obligor Name,City,Country,Industry Code,Internal Risk Rating,Taxpayer ID (TIN),Stock Exchange,Ticker Symbol,CUSIP,Internal Credit Facility ID,Origination Date,Maturity Date,Credit Facility Type,Credit Facility Purpose,Loan Amount,Outstanding Balance,Interest Rate,Collateral Type,Loan Status,Payment Frequency,Currency,Loan Grade,Syndicated Loan Flag,Disposition Flag,Guarantor ID,Guarantor Name,Guarantor Rating,Loan to Value Ratio,Debt Service Coverage Ratio,Total Assets,Total Liabilities,EBITDA,Net Income,Total Revenue,Total Equity,Cash Flow,Interest Coverage Ratio,Loan Default Probability
6.12156E+13,98c29668-833d-464a-aed8-1d14e4f69236,"Anderson, Snyder and Ward",Brewerstad,VE,2040,C,678-48-2347,N/A,LDp,UIWysL,881ffb19-c013-4c40-af95-9fa033ef9283,16-05-2023,17-08-2028,Term Loan,Working Capital,59418690.09,84499462.34,4.7,Inventory,Defaulted,Quarterly,GBP,AA,Yes,Retained,b84b9fbc-4ef0-4b88-bfe6-3318cf0fb0de,"Hayden, Pena and Garcia",B,1.45,2.34,360261546.8,259058085.5,46748186.02,2656234.73,133588573,106131271.8,18661086.65,8.3,0.16
3.71715E+13,5782beea-f86b-47c8-b425-f583e34d8cbc,Reid-Foster,South Jonathan,MG,1755,B,675-12-5219,N/A,UVY,fMySuX,1d0cc062-2f2e-4d3b-b4d0-cfe185e74551,22-08-2024,03-11-2033,Bridge Loan,Acquisition,73737133.4,20574162.11,9.12,Equipment,Active,Quarterly,GBP,A,Yes,Disposed,8f2b450b-550c-4ed1-bfff-86012577d7f3,Cooley-Molina,A,0.74,1.07,349521493.7,225765049.8,89870085.88,42567091.88,119990748.3,120370158.9,14865420.36,8.26,0.02
8.75866E+13,a8b07ccd-7003-416d-b918-ff2b0701f4fe,Gallagher Ltd,Brianburgh,LU,3302,A,306-83-4717,N/A,lir,wOsnix,060d11b4-20f1-4851-9993-5bc6f630915f,08-02-2021,28-02-2031,Term Loan,Refinancing,6852812.39,82961618.23,5.59,Real Estate,Closed,Monthly,USD,BB,No,Disposed,eb51c574-4e46-47c6-b7e1-dfea81a0396a,Coleman LLC,A,0.59,1.9,54083698.42,20032417.95,27951026.27,34086592.91,128824303.2,182153562.7,22987216.79,1.64,0.29
7.03098E+13,97d3f117-c88a-4315-ab40-b561b51b5f29,Sweeney PLC,Hopkinsland,JO,5981,B,648-97-7181,NASDAQ,Cki,fIGYzb,98230bf5-2570-4ec0-a774-e0edd155a1e5,30-04-2024,29-04-2032,Term Loan,Acquisition,86313327.04,47734566.11,2.32,Equipment,Active,Monthly,INR,BB,No,Retained,6305a7c7-6a55-4fef-8ef3-3a85a9d8073b,"Hayes, Garrison and Hooper",C,1.3,1.28,311651135.9,362423337.3,31791560.15,10201459.6,391739032.1,65389935.11,10202607.02,6.34,0.26
7.20715E+13,bd181db0-8633-471a-aa36-6712c7d965e5,"Leonard, Tran and Patrick",West Maryside,IR,3807,A,657-22-2452,N/A,Xmu,WCsWwR,133a72ac-5c0b-4541-9135-5bb2c2696db1,16-11-2023,31-08-2029,Term Loan,Acquisition,44001953.75,35092323.76,10.44,Equipment,Active,Quarterly,INR,B,Yes,Disposed,3559a840-0de1-4ff0-ae2b-c7b04b8bb55f,Sheppard-Pham,A,1.17,1.86,425394542.7,33069240.52,92055161.37,17957552.94,263960580.1,113042125.9,21604181.67,6.79,0.19
2.55496E+13,619fb159-02e6-436c-93f7-597f729179fd,Torres-James,Wellsshire,NG,2281,D,627-87-5915,NASDAQ,MtU,HNmfjI,cf04d32a-e331-46d0-a049-b9554ab22ca2,29-05-2021,26-06-2029,Other,Acquisition,55728443.98,23977975.66,6.27,Inventory,Defaulted,Monthly,USD,BBB,Yes,Disposed,bf158f45-9e50-47ca-b02e-0ea4fc61c9ac,White-Perez,A,1.03,2.1,198330278.3,305237769.4,56428851.15,46551892.39,17789633.18,188033257.1,1191832.33,3.32,0.28
3.14954E+13,d6daf3be-1f77-416a-99cc-219d253d0afe,"Lee, Newton and Andrade",Amandashire,TG,9358,A,175-70-0743,N/A,QVC,WpPqSS,95c4ff52-27a8-4978-a0b5-cbf9a7e2d635,06-07-2024,07-11-2032,Revolving,Acquisition,43566947.02,9344717.04,10.51,Real Estate,Closed,Annually,GBP,BBB,No,Retained,ec0e9334-82f5-454d-8f2f-1a0d774e5f97,Ruiz LLC,C,1.3,2.01,326330743.1,97075377.52,38712902,3853640.96,53993651.87,131217488.1,29690172.36,1.77,0.08
4.5293E+13,2cf9a475-afc4-4688-ba7e-da3e4371a471,Lee-Wilson,Theodoremouth,LC,6530,B,403-27-2820,LSE,HAz,HjFZcA,ce5970ea-29c6-4bf8-8c97-101edae21ac2,04-01-2021,29-11-2030,Term Loan,Refinancing,40259736.81,69622925.43,6.2,Equipment,Closed,Monthly,GBP,AAA,No,Disposed,0fd3a4d4-905b-4bc2-9754-910321a7eba5,Davis-Forbes,C,0.6,2.26,297080467.7,115774148.9,50709005.05,25292015.01,60054550.51,48639264.44,29527886.78,3.84,0.25
4.94285E+13,c3675415-53f5-4898-a4d6-5d45b7db29f2,Becker-Jimenez,Lake Brendaview,MH,8933,E,231-32-5376,LSE,GQQ,RmFOAL,d68c7b80-3a88-4c72-8da1-2ef7100ce36d,01-07-2022,16-12-2029,Other,Expansion,82130894.83,51717306.78,6.96,Inventory,Closed,Monthly,EUR,AA,No,Retained,c5a1d58b-2c19-4de9-80d0-04fa37bfc8d1,"Macias, Snyder and Juarez",A,1.46,2.26,253676400.9,241090634,16644460.45,28752820.08,410957911.7,33453628.9,19892624.14,2.38,0.29
5.29641E+13,db7bb43e-997b-4fb2-893b-d3bf7b4d49c8,Cain Ltd,East Brian,DO,9756,D,191-59-8265,NASDAQ,baF,nZECkL,6d29b7eb-7db8-4924-858a-d099c37d7960,27-07-2020,13-06-2026,Revolving,Refinancing,16889224.69,31709240.03,7.26,Inventory,Defaulted,Quarterly,INR,BB,Yes,Retained,38f4732d-312f-402b-9f04-af0043678590,"Tyler, Robinson and Hensley",C,0.52,2.3,194660161.6,38447166.17,37835710.02,34069313.23,161155702.1,150980229.1,26752883.08,1.15,0.24
9.83533E+13,ad2215fd-c1fd-4656-ba7c-6d403ba12a3d,Bennett Ltd,Michaelhaven,ST,3316,D,199-07-5827,NYSE,QpP,HwgfjG,fa45577f-75a4-4562-a685-d938cfe8cd3d,11-02-2025,13-12-2026,Bridge Loan,Working Capital,53745913.5,24631787.84,3.31,Inventory,Defaulted,Annually,INR,AA,Yes,Disposed,369c22b9-6116-41e5-913b-778a5fd277c3,Barron LLC,D,1.19,2.12,112505518.7,75994280.67,27284536.58,25611623.16,437484689.3,90976406.41,26174120.95,2.6,0.1
6.51314E+13,0923a6c7-057a-4222-b251-ebf6c45bdd8a,Jones-Combs,Brandimouth,PS,8429,A,350-86-5699,NYSE,ZQx,WOIMvN,6197a4ff-4c7c-4647-9c71-9bb96957ba01,22-11-2020,05-05-2029,Bridge Loan,Working Capital,80962655.34,15959464.08,13.05,Inventory,Closed,Quarterly,EUR,BBB,Yes,Disposed,647ae910-e35a-4493-87d4-8e6fe45d773c,"Vazquez, Smith and Berry",A,0.74,1.29,366406358.4,272787555.8,87694669.16,13286907.88,40501701.47,11853183.84,1429065.1,2.42,0.16
3.19709E+13,8a09879c-da64-4afa-8a77-6abaf900ca69,Lewis Group,North Lisaburgh,BF,1520,A,700-40-3217,NYSE,mQb,mGkWXn,19cde8da-a4d8-484b-99e4-4c66d65e1fe0,01-09-2023,18-09-2034,Term Loan,Working Capital,68290642.76,48273036.41,13.62,Inventory,Defaulted,Annually,INR,BBB,No,Retained,0cff2193-7b34-40c5-b622-ee901e1ed601,"Pena, Rodriguez and Moore",C,0.5,1.39,230898853.5,115585063.5,42040305.37,26658352.16,170723212.1,84864420.39,6062462.3,1.66,0.21
9.41759E+13,d92bd075-9e21-4394-852d-d3c7b55a3762,Rivera-Roman,Lake Monica,KN,4981,E,447-04-3802,NASDAQ,IKd,TnWYdT,de9888c7-8663-4d6d-aa89-2432e507efca,29-01-2024,26-04-2033,Other,Expansion,58615542.51,16412382.98,12.55,None,Closed,Monthly,USD,A,Yes,Disposed,8e6788c9-bc8b-4ef3-a29b-10e6a4becb48,"Serrano, Dean and Robinson",B,1.26,1.11,33929588.82,184440254.5,82140081.5,44917559.77,70535878.03,13809559.8,7067631.53,9.71,0.29
4.47281E+13,51143c92-6b54-43ab-aa14-18fdd389fdcb,Ward PLC,New Isabelfurt,LA,7870,E,891-67-8545,NASDAQ,XSb,IExTUp,8b6063e5-29e4-4c4e-805e-c43195ef482b,10-09-2022,29-03-2029,Other,Expansion,32936805.25,43117485.14,7.51,Real Estate,Closed,Annually,INR,CCC,No,Retained,8cdfa007-8493-4c1b-8320-518d262f8d79,Davis-Kelly,C,0.69,2.28,252186657.2,60026087.06,85803682.41,17097005.03,372097188.7,72006161.9,23905520.25,2.01,0.23
3.65158E+13,70b51a58-e672-4dbf-af6a-8cabe24dc181,Pugh-Barron,West Andre,TG,7968,E,135-05-1183,NYSE,WVi,EuEtIT,d97ab350-41dd-4ef8-b385-05b83cfeb9fe,19-04-2020,06-06-2029,Revolving,Working Capital,15427686.27,65548329.76,8.67,Real Estate,Active,Monthly,USD,CCC,Yes,Retained,9eab8377-1dda-4520-ba70-fd24ae9554e7,Bennett-Griffith,C,0.53,1.49,260286803.4,60590848.27,82933957.36,41493770.36,431283637.2,163532561,19748882.99,2.22,0.02
2.56242E+13,e6cc82c4-33c4-4520-80b0-c5d6e4540673,"Wise, Cain and Gonzalez",South Ian,BW,2972,A,206-38-7010,NYSE,WNq,WklAMI,4be1a8ed-ca65-4c9a-a636-ade06fd751e9,03-01-2024,26-09-2031,Term Loan,Refinancing,87266843.19,33684736.89,13.34,None,Defaulted,Annually,USD,A,Yes,Disposed,1a5300f0-9339-438f-92cd-e27c2fef062a,Johnson-Pittman,E,1.09,2.14,15964366.93,253418579.2,55645766.79,3974800.6,131451808.3,130134213.8,29671881.89,6.12,0.11
7.72449E+13,137e4379-a93b-45a8-ac69-e96ac8ecad4a,Lawrence-Lester,Omarland,PY,8793,D,859-66-6018,NASDAQ,Pzt,gZystD,43b5298b-4872-4263-a530-cc56a72250f0,13-09-2020,12-10-2033,Revolving,Expansion,47613238.93,59587093.68,3.78,None,Closed,Monthly,EUR,AAA,No,Disposed,bfdb5297-7a03-4135-86eb-1e897b43c064,Burgess and Sons,E,0.73,1.07,134278641.9,48881664.52,79840022.92,20684523.82,283986565.5,118707325.9,12787578.06,5.02,0.07
9.84613E+13,b469108f-1131-4fa3-9034-a07712368d46,"Brewer, Watson and Walker",North Mariaview,MM,3996,D,095-87-5270,NASDAQ,zXz,Bxizse,fb6f015c-531b-4627-a05c-7be4077503d4,30-07-2024,11-03-2030,Term Loan,Acquisition,40780872.07,45502933.55,2.91,Inventory,Defaulted,Annually,USD,BBB,No,Retained,921de3b0-2059-4cf7-9a7e-7614b58ee6dd,Martinez Inc,B,1,1.68,220942519.6,188955215.6,36654061.14,4153782.74,474915106.2,67866687.92,21377082.33,3.71,0.07
6.51324E+13,dd5d00bb-4c10-4308-a4e8-1eb1aa53cb0f,Kelly-Campbell,Quinnton,MT,8677,D,487-12-6158,LSE,goz,RUKLnS,3a9b98e6-6c6a-4103-b47b-7b10fdbbc269,12-01-2022,30-03-2034,Bridge Loan,Refinancing,17449410.21,5967997.6,2.12,Equipment,Closed,Quarterly,GBP,B,No,Retained,d9f95d7b-7bd8-4827-840a-353aa4abe508,"Camacho, Wheeler and Gonzalez",E,1.09,2.97,324301783.2,375187567.2,81194595.6,23586752.49,281913683.5,78501025.3,6294169.36,9.61,0.29
5.55168E+13,32b51f8e-1b1f-4e66-9a5f-70ad7d684261,"Fuller, Cunningham and Miller",Port Theresastad,VA,1077,C,739-98-6701,NASDAQ,hNQ,NbKIFI,987f0ab9-de11-4df3-a564-4d7a65a5e916,05-08-2023,03-06-2034,Other,Expansion,59151692.86,69105273.35,6.14,None,Defaulted,Quarterly,INR,AA,No,Retained,b674cc1d-c610-43d7-a02d-97f573d94a26,Snyder-Mckee,A,1.49,2.45,145196663.7,211280591.5,2399555.8,31794946.99,471511489.8,33161248.73,20380338.99,5.07,0.03
9.94952E+13,a5c7bb59-88fc-4a4e-a3c8-af251ec743ff,Thompson-Peterson,Hayshaven,MR,9264,D,893-71-7811,NYSE,Pbo,HIQSXV,68c2d285-2f3e-4edd-8baa-c2de97ef29b8,04-10-2024,25-10-2028,Term Loan,Refinancing,78163149.96,14086123.2,12.32,None,Defaulted,Annually,GBP,BB,No,Disposed,127438f0-1b01-4d23-b4a8-529fc4b46c28,"Smith, Griffin and Martinez",B,1.19,2.35,424864911.7,82360760.25,31390845.1,16174972.68,21414655.13,122813220.4,21032264.78,4.56,0.29
1.0225E+13,832bac7b-c25e-4201-af96-1924813f52e2,Alexander-Shields,West Deborah,ML,6846,A,351-89-2583,LSE,zfO,nflRUV,6062fb1d-7210-4bb9-8b3c-67124bfdfa7d,26-09-2024,31-07-2027,Other,Working Capital,52788224.6,79230446.03,7.84,Equipment,Active,Quarterly,EUR,B,No,Disposed,c00376dd-6c93-4e90-9903-18a1df91217a,"Huber, Young and Mullins",C,1.13,1.72,370602551.8,200137390.4,90578676.22,22079574.76,357385407.8,41175676.1,27807590.61,8.59,0.07
3.91091E+13,541baff3-91e0-4fcf-aeea-9fc6bff1f603,Patterson Inc,Lake Shawn,LV,5366,A,656-80-9260,LSE,Igr,KlFSQe,568e4223-ce00-4154-a89f-5dd0e7ec6f5c,05-12-2022,26-06-2033,Term Loan,Refinancing,36888842.5,39728012.47,4.76,None,Defaulted,Monthly,GBP,B,No,Retained,09f65ab3-46d1-4441-8f27-551201b29338,"Harris, Blankenship and Delacruz",A,0.68,2.87,404312178.9,181339433.9,35632763.51,6350839.53,338932632.1,76116239.86,6485646.13,6.73,0.04
5.57987E+13,5b3c6a42-f4f5-43ba-afc0-413a1506002e,Allen-Pierce,Thomasfort,OM,4644,B,587-59-0294,NYSE,rFp,PKXQXL,d2950973-d2d4-4ba7-84b6-de7ae2417f56,26-02-2023,20-08-2034,Revolving,Refinancing,18495939.59,37615549.05,13.92,Inventory,Active,Monthly,INR,A,No,Retained,ad4295e5-c3c8-4b3c-95d9-e7dd46c5ebe1,Campbell Group,C,1.11,1.89,473719664,304786539,80973305.7,30301501.35,73219919.82,191814528,5782688.47,7.58,0.03
4.46406E+13,16fa7fbb-ddf1-4f01-b444-2459c483827f,"Townsend, Lewis and Gutierrez",Port Annfurt,IT,6966,E,149-30-8919,NASDAQ,Pyh,UqNvGn,e8394b95-7083-4bfc-bb11-8bb4a27a1209,07-08-2023,03-01-2027,Other,Expansion,39250395.33,69049585.82,6.79,Inventory,Closed,Annually,GBP,A,No,Disposed,c76fe1df-97c0-4b34-9e90-698d89f82a74,"Hughes, Robinson and Campbell",A,1.44,1.1,57052289.16,315458467.5,87296657.39,19129302.42,486612059.7,32877662.78,28641138.95,5.85,0.17
9.52003E+13,b2b691d5-ade4-43e4-b720-3949298d7daa,Gutierrez Inc,Gutierrezside,VA,2930,B,019-46-9355,NASDAQ,HzB,QNDNnX,99244f44-8a72-4afb-803c-01f9cb0d7364,27-09-2022,16-06-2027,Revolving,Expansion,83055194.16,28309347.8,5.37,Real Estate,Active,Monthly,GBP,AAA,No,Disposed,c4303368-9024-4b49-9542-7d6f7a8798c2,Foster-Lee,A,1.09,2.93,147520319.9,363252944.9,92276434.64,37132113.52,344490233.5,98207550.91,7092614,1.72,0.04
6.08459E+13,b3cef575-bdb0-4351-a17e-2afe14a35ba2,Cook-Robinson,South Amyport,BE,7411,D,703-99-9796,NYSE,ZDI,UOTyHJ,61fdb0c4-c240-455a-bd4d-e79db44cd086,01-06-2022,12-03-2035,Other,Acquisition,71297971.81,7763161.19,11.18,Real Estate,Active,Monthly,USD,AAA,Yes,Disposed,cf55b085-3f96-407c-8149-8c03fbb5606c,Patton-Galvan,E,1.27,2.3,302270311.9,148100471.5,77678637.26,25462223.83,473137921.2,150676618.8,18660346.79,2.52,0.2
1.55012E+13,19f0f76e-eb39-441b-9484-1e3b431d31ed,Malone LLC,Robertfurt,MX,9468,D,172-27-8292,NASDAQ,KRL,fwLdtS,42edc9ad-0f44-4d0b-aa96-97fa650fa593,02-06-2021,12-03-2033,Other,Acquisition,15900349.36,20106544.9,11.79,None,Defaulted,Monthly,INR,CCC,Yes,Disposed,7d347d11-885f-4ca0-ac9b-b408d1352ac9,"Gates, Wallace and Sanders",A,0.62,2.51,442892723.5,299459108.8,36934628.98,8620874.92,274332215.2,38842549.99,12183060.93,2.9,0.08
2.13754E+13,6d3320b2-6743-42dd-898f-64eb73bb8376,"Odonnell, Bennett and Lawson",Sandraburgh,PL,2658,D,025-27-4766,LSE,vza,cfnIjX,3f1a12bb-af8e-49bd-9172-5bfbae09ef04,02-07-2023,25-11-2033,Bridge Loan,Acquisition,95842352.52,29193946.21,2.9,Equipment,Defaulted,Monthly,EUR,CCC,No,Disposed,b891fc40-9061-49be-82a6-522c4d2f10fa,Grant Inc,A,1.15,1.82,62403406.72,309003679.2,37190425.7,14697617.11,170386902,191721258.7,27525797.09,8.3,0.28
8.62404E+13,78ea8f79-cedd-4488-8210-6a3cbf7f91f5,"Martin, Wilson and White",Johnsonshire,KH,6547,A,099-80-2401,NYSE,kNK,DqBDIW,d6c6ee4b-3cb7-4285-9c36-f183d5e906e9,07-07-2021,29-08-2028,Term Loan,Acquisition,89323850.7,80357944.57,3.99,Real Estate,Active,Quarterly,EUR,BBB,No,Retained,7bbb9151-9e4b-4a36-be39-0a993a6d1532,"Castillo, Dunlap and Patterson",C,1.25,1.37,89325889.54,114936456.5,76809267.78,26104280.68,361197523.9,198501136.4,15932746.4,6.76,0.3
1.98139E+13,e6cd93d5-5cd9-4787-995e-97ede6a07eea,Mcdowell Group,Brownfurt,BW,1012,A,328-62-0803,NASDAQ,lSc,dHbOBX,cf25a37e-f4a4-4106-925b-b25af04c0d4c,20-01-2023,26-05-2034,Term Loan,Refinancing,34306057.01,32783090.51,6.4,Real Estate,Closed,Annually,USD,A,No,Disposed,45a38f6f-fd50-4c1a-a726-6c1e694a7071,Serrano PLC,A,1.23,2.72,318366989.4,117738365.7,96429476.68,13884841.77,56366265.18,44227810.53,28726321.22,8.49,0.26
5.54881E+13,cb12264d-13e7-4fb9-8acb-319f9429db6f,Washington Inc,Lake Michaelbury,KP,4778,C,459-45-0467,NASDAQ,Rwj,BWsoxl,82dcce6a-0d4f-4e75-b1ce-6dcb881d1bdc,06-08-2023,21-03-2030,Other,Expansion,52515800.66,66397244.43,11.22,None,Defaulted,Monthly,EUR,AAA,No,Retained,32c9bd90-57fe-4072-9d87-bc59b7ddbc3f,Melton PLC,A,1.24,2.47,61293989.36,254605560.1,76868604.01,25650289.24,184955832.6,116792939,26678968.87,3.42,0.25
2.54873E+13,aaa2c441-5611-4c41-b9f8-652b2af3fc8a,Green-Anderson,New Vernon,UA,4008,C,550-20-5798,N/A,fJy,DacRJq,290dc062-4dee-486b-b4e2-50f655d29e52,19-12-2024,03-11-2026,Other,Expansion,50675355.54,52408124.97,14.19,None,Closed,Quarterly,GBP,AA,No,Disposed,a00fbd51-4ee0-4f79-be15-be5a67f7c9dc,"Hart, Frost and Mcintosh",B,0.56,2.83,94892989.73,53909113.16,93226232.39,23560811.93,291133024.5,59386672.9,7993620.14,1.83,0.23
6.41899E+13,992eff71-8ea0-48df-a376-ba6bde217be1,"Tran, Bean and Hernandez",New Tony,LV,1301,A,443-77-1595,NYSE,Ljq,aDtbeg,418946f3-a3ac-43d2-b378-44cec41654fd,24-04-2020,27-11-2028,Bridge Loan,Expansion,90633631.61,43376461.33,12.63,Equipment,Active,Quarterly,USD,AAA,Yes,Retained,27687f5f-f59d-4e36-ad10-97a4a9c87e89,Martin Ltd,A,0.86,2.76,188340950.4,37227633.84,78412226.41,30980096.9,234792700.2,180416578.6,24878149.85,9.57,0.14
4.41476E+13,1adccfc4-4198-4b9a-addb-831c8d2b31d6,Brown Group,East Deniseville,YE,2771,B,827-79-4595,LSE,tjk,BLgqte,945a8bea-0b32-45c1-a0ae-5e00f1ffd50e,16-05-2024,25-08-2030,Bridge Loan,Acquisition,32162072.44,58370666.43,3.22,Real Estate,Active,Quarterly,INR,A,No,Retained,df20d6b8-49c0-464f-b5c3-11731ad8028e,Mcdonald PLC,A,1.41,1.41,382596315.8,373613297.2,29014055.29,37915445.88,341324462.7,117651701,25189910.98,2.21,0.29
3.19358E+13,831398a6-63d3-4f64-8728-09cabe46a8b3,"Soto, Thompson and Johnston",Port Kimberly,BF,4128,A,382-90-2152,N/A,Lje,jXyywE,640afeff-766a-4e2f-b6ad-b01966c9b497,24-06-2020,22-05-2032,Other,Refinancing,23545873.56,39545950.84,10.2,Equipment,Defaulted,Quarterly,INR,AA,Yes,Disposed,524ca6e3-02ba-4ac6-93d0-dd3ba3582209,Wilson and Sons,B,0.88,1.06,214591717.9,292734384.9,13930838.53,43946650.03,244458424.9,22609887.79,24222265.16,6.36,0.15
2.75781E+13,e2144dec-afa1-4a0b-96ce-3583f1fbc8f9,"Hopkins, Forbes and Wright",Calhounville,GD,7397,D,435-05-2673,NYSE,wBF,DyHKpc,eef1c4bc-4fc0-405a-beab-bc4a977fca29,21-03-2022,14-09-2029,Revolving,Working Capital,35509699.77,50846800.44,14.34,None,Defaulted,Monthly,USD,A,Yes,Retained,b31b7793-d936-46f6-8f5a-0ece4f2e9d3f,Wagner-Parker,E,1.26,2.34,227836204,152916872.6,47437927.82,4690562.89,278207222.5,134352057.6,12837104.44,5.08,0.28
4.59528E+13,b194bf98-cf2d-4fab-9365-ea46bee77bfb,Wood Ltd,New Brandyton,SR,3519,C,611-40-5467,N/A,JTu,FXPLpe,a5c9a83d-b221-4751-8e43-d8e64d0ffd87,28-11-2021,02-11-2030,Term Loan,Acquisition,15117806.74,22042751.56,13.53,None,Defaulted,Annually,EUR,B,No,Disposed,7136968b-782a-47d0-b96f-1c4b72fb561b,"Jacobs, Ford and Woods",C,1.45,1.87,179173909.9,187200100.3,63786534.73,7620280.28,82810870.16,124515386.1,5635996.26,1.53,0.27
1.75086E+13,fdd44a5b-e9c7-4626-9113-a80d1eba0cb3,Pope-Schaefer,Jillianview,PT,8512,E,182-62-6661,NASDAQ,bfh,nobrrU,333686d5-401b-4f98-a716-62d65f934e16,08-02-2023,08-08-2027,Term Loan,Working Capital,2445238.94,62482254.73,4.11,None,Active,Monthly,USD,AA,No,Retained,481dc863-01da-496c-9134-dac2dc37b1e8,"Ramos, Reed and Rodriguez",C,1.49,2.03,25572482.19,132106729.4,80536797.39,35348281.87,187953655.7,85200353.45,22291325.22,9.48,0.3
1.40645E+13,702c523c-b145-4d95-866d-51d01041cec5,"Lopez, Swanson and Harmon",East Kaylaport,DE,4078,C,178-43-5567,N/A,XOU,xKdjtY,42c3fe82-bdeb-4b34-b1bc-ce5f6332d1ff,21-09-2020,31-07-2034,Bridge Loan,Refinancing,26019948.6,17258873.6,2.89,Equipment,Defaulted,Quarterly,USD,AA,No,Disposed,3fc066fe-42e2-4063-98c0-da2dd3930000,Maldonado-Pierce,C,0.67,2.47,390834402.7,304537054.2,82831554.45,40339275.77,306668195.4,111311216.6,23822174.04,4.15,0.23
3.16573E+13,b56c32f9-7314-44ed-826a-2b839c0bc9de,"Gallagher, Williams and Reynolds",East Clifford,BG,8127,B,057-43-8442,LSE,EYE,VjVDIT,915de7b1-20f3-4512-98ea-299f69fb0feb,22-12-2024,11-01-2033,Term Loan,Working Capital,89164824.72,89366378.11,9.96,Equipment,Defaulted,Annually,GBP,AAA,Yes,Retained,8ad92ba8-b54a-43ce-b912-21aafe757b4e,Gonzales LLC,B,0.55,1.8,400457177.8,133708116.9,48060414.47,20082253.45,361404787.4,50719594.41,26481760.23,1.27,0.04
1.99201E+13,634544a0-a086-4da4-8cab-17af52228dd4,"Lewis, Warren and Bautista",West Amanda,VU,4493,B,545-78-2188,N/A,Bsu,HsPwjQ,4b93de7f-8cd8-4832-a0a6-7e21e0a4dc87,13-02-2021,10-07-2027,Other,Expansion,45536123.34,58685028.82,9.33,Inventory,Active,Annually,EUR,AAA,Yes,Disposed,80fc926a-c48c-45df-9df5-21c9ef1c2134,Cunningham-Sutton,E,0.84,1.64,78375058.32,170461290.6,11378420.27,42803255.42,457276455.4,127466154.8,22564105.12,1.24,0.22
4.39806E+13,86d50f46-957d-4e3b-9d17-2513a19eea76,Carlson-Peterson,Robertchester,PE,6785,B,118-15-2478,LSE,Ock,xtrvKQ,f21fc105-6a69-40ae-a698-4003a93371b1,16-10-2021,02-01-2034,Bridge Loan,Expansion,83285964.52,84013313.94,11.77,Real Estate,Active,Quarterly,USD,A,No,Retained,45f63681-3ac6-40c1-b8d0-a583feafc5c4,Calhoun Ltd,B,1.29,1.04,28579208.11,317952338.5,11428930.55,41159254.13,14360810.07,3077852.29,23020437.02,6.41,0.14
6.82018E+13,00ccede7-de24-42e2-a9e5-16b38c6fac62,Ward PLC,Markshire,GQ,4819,E,841-28-0159,LSE,GPw,hOgRJS,ff7dfbba-3ac5-4b9e-bdad-37d5f9c6b82b,22-11-2020,16-04-2027,Term Loan,Working Capital,25585410.37,18529018.03,3.5,Real Estate,Closed,Annually,INR,BBB,Yes,Retained,3ce9c542-26c5-4de8-b41e-46aa81471b14,"Gregory, Hayes and Alvarado",B,0.83,1.21,386115954.4,111842943.2,20577102.21,31915248.55,283334399.5,58027632.18,6098164.79,8.2,0.2
3.03469E+13,a88eb4bf-d9c4-4208-b95c-f0cbe1cb813e,"Brown, Rollins and Howell",New Christopher,LR,2197,D,364-64-1265,NASDAQ,aiB,klJfBr,1e5016f7-347b-4fd8-916f-6ce02ba04851,20-11-2020,27-01-2029,Bridge Loan,Acquisition,21830717.88,33416990.74,7.67,None,Closed,Quarterly,INR,AA,Yes,Retained,362a5653-18b9-417c-8ea5-ab7ecffc69f5,Kennedy Group,E,0.67,1.78,280499614.1,206076488.7,46090139.4,40875452.62,379975539.5,56843136.78,29383504,9.82,0.24
7.1677E+13,40cc0337-aa98-487c-a1cb-515f69536414,"Patton, Gonzalez and Jones",East Erinfort,AF,9589,C,109-29-7119,NASDAQ,bGp,KcsmBB,98857371-ee84-4bee-a274-e35ccedfc568,24-05-2022,09-09-2030,Bridge Loan,Expansion,60015731.44,79821407.38,4.09,Equipment,Active,Quarterly,USD,AAA,No,Retained,3228c665-b77b-4e2c-9b44-0023cf5732da,"Ruiz, Anderson and Acosta",B,1.49,2.88,411777628.3,169453548.6,46865617.76,16450489.5,286796610.7,74610583.7,7835951.17,7.75,0.1
1.35243E+13,62e38e8e-0b23-4dd7-b29a-239d7ebd4666,Mcpherson PLC,West Rubenberg,HR,3221,B,158-05-5621,NYSE,UxJ,pVvmiH,2d174b62-76df-4ed7-818d-6993bf61d817,14-09-2020,29-04-2031,Bridge Loan,Refinancing,60940052.67,20425961.21,8.62,Inventory,Active,Monthly,GBP,A,No,Retained,6113021e-1db1-4a30-b64a-28d5d68c602a,Simmons-Smith,A,1.09,1.84,260951214.4,247261184.2,67874768.97,18880295.48,304421811.6,138496901.1,19216289.31,2.76,0.14
